stage,indicator,rank,param_display,params,strategy,total_return,annualized_return,total_profit,max_drawdown,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,information_ratio,tail_ratio,deflated_sharpe_ratio,ulcer_index,total_trades,win_rate,profit_factor,expectancy,avg_win_amount,avg_loss_amount,payoff_ratio,winning_streak,losing_streak,trades_per_year,macd_fast_period,macd_slow_period,macd_signal_period,aroon_timeperiod,stc_ema_short_period,stc_ema_long_period,stc_cycle_period,kama_period,kama_fast_ema_constant,kama_slow_ema_constant,supertrend_atr_length,supertrend_factor,kalman_process_noise,kalman_measurement_noise,rsi_timeperiod,adx_di_length,adx_smoothing_timeperiod,donchian_timeperiod,trix_timeperiod,vortex_timeperiod,alma_fast_length,alma_slow_length,alma_offset,alma_sigma,IS_Sharpe,IS_Return,IS_MaxDD,IS_WinRate,OOS_Sharpe,OOS_Return,OOS_MaxDD,OOS_WinRate,OOS_Trades,OOS_ProfitFactor,Sharpe_Degradation,Return_Degradation,OOS_Rank,selection_source,is_sharpe,oos_sharpe,sharpe,sortino
oos,TRIX,2.0,TRIX(9),{'trix_timeperiod': 9},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2126108510391156,0.20345877269993887,-0.13146080432853646,100.0,1.630408453879276,0.18454616349664882,-0.12337666198040564,100.0,1.0,inf,34.454384313165235,-9.295548652100825,2.0,,,,,
oos,TRIX,3.0,TRIX(10),{'trix_timeperiod': 10},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1966363208383939,0.1811758782959578,-0.13807532809837464,50.0,1.4445772292877852,0.1621533349683194,-0.12337666198040564,100.0,1.0,inf,20.719821397003695,-10.499490057150066,3.0,,,,,
oos,TRIX,4.0,TRIX(5),{'trix_timeperiod': 5},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.052956785181549,0.15778659864219546,-0.14289447877601047,37.5,2.139821764927379,0.26596299686609826,-0.12337666198040587,50.0,2.0,58.66631930628497,103.22028359012236,68.55867301456243,1.0,,,,,
oos,TRIX,5.0,TRIX(12),{'trix_timeperiod': 12},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0142362927193844,0.14984934135289746,-0.14936557606901346,100.0,1.2507053608767826,0.13734074597479878,-0.1331890757643981,100.0,1.0,inf,23.314987824323865,-8.347447686567232,4.0,,,,,
oos,VORTEX,1.0,VORTEX(50),{'vortex_timeperiod': 50},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7245796087083631,0.10637983811175873,-0.2106262315345495,40.0,0.14943156356170023,0.003211315766935877,-0.19388037964366434,33.33333333333333,3.0,1.202841974227619,-79.37679148491672,-96.98127406100939,4.0,,,,,
oos,VORTEX,2.0,VORTEX(40),{'vortex_timeperiod': 40},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7180131705489079,0.09708144046082831,-0.18872681053008356,33.33333333333333,0.46152921105659506,0.04068113327771265,-0.16865310171419123,50.0,2.0,2.5746146575396986,-35.72134467898904,-58.09586973101495,3.0,,,,,
oos,VORTEX,3.0,VORTEX(51),{'vortex_timeperiod': 51},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6735093331410708,0.0971198398592652,-0.2106262315345495,50.0,-0.143207984152912,-0.031403324430341016,-0.21233231390349738,0.0,2.0,0.0,-121.2629546624139,-132.33461306757414,5.0,,,,,
oos,VORTEX,4.0,VORTEX(63),{'vortex_timeperiod': 63},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6312115600476715,0.013258480111717945,-0.01760211572992776,100.0,inf,0.0,0.0,,0.0,,inf,-100.0,1.0,,,,,
oos,VORTEX,5.0,VORTEX(66),{'vortex_timeperiod': 66},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5219415539600003,0.02402814426818615,-0.03977544781759923,66.66666666666666,inf,0.0,0.0,,0.0,,inf,-100.0,2.0,,,,,
oos,ALMA,1.0,"ALMA(8,84,0.16,5)","{'alma_fast_length': 8, 'alma_slow_length': 84, 'alma_offset': 16, 'alma_sigma': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6729681862066046,0.0694920866967857,-0.013656545577418577,66.66666666666666,inf,0.0,0.0,,0.0,,inf,-100.0,1.0,,,,,
oos,ALMA,2.0,"ALMA(8,84,0.18,5)","{'alma_fast_length': 8, 'alma_slow_length': 84, 'alma_offset': 18, 'alma_sigma': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6151644830086669,0.06630377564439811,-0.01052240387268899,66.66666666666666,inf,0.0,0.0,,0.0,,inf,-100.0,2.0,,,,,
oos,ALMA,3.0,"ALMA(21,87,0.18,3)","{'alma_fast_length': 21, 'alma_slow_length': 87, 'alma_offset': 18, 'alma_sigma': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5083851486834559,0.08231826738692267,-0.029628171908994583,50.0,inf,0.0,0.0,,0.0,,inf,-100.0,3.0,,,,,
oos,ALMA,4.0,"ALMA(23,95,0.12,3)","{'alma_fast_length': 23, 'alma_slow_length': 95, 'alma_offset': 12, 'alma_sigma': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4505322976154857,0.016726535859490688,-0.0009992504996876317,50.0,inf,0.0,0.0,,0.0,,inf,-100.0,4.0,,,,,
oos,ALMA,5.0,"ALMA(23,95,0.10,3)","{'alma_fast_length': 23, 'alma_slow_length': 95, 'alma_offset': 10, 'alma_sigma': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4505322976154857,0.016726535859490688,-0.0009992504996876317,50.0,inf,0.0,0.0,,0.0,,inf,-100.0,5.0,,,,,
full,MACD,,"MACD(10,72,70)","{'macd_fast_period': 10, 'macd_slow_period': 72, 'macd_signal_period': 70}",,0.1671401252882651,0.13962438000676158,,-0.12958681809874217,0.15209801413152382,,,,,,,,,3.0,100.0,inf,0.0548115793092012,0.0548115793092012,,,,,2.5369127516778525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,is,1.4473934621376974,,0.9348831552443643,1.515250209417121
full,AROON,,AROON(15),{'aroon_timeperiod': 15},,0.5920172356355645,0.48174892303228356,,-0.12337666198040598,0.22608088225805617,,,,,,,,,6.0,66.66666666666666,7.585510902266384,0.09031730235396851,0.1560477748431503,0.04114364262439506,,,,5.073825503355705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.3859048686088484,2.447084874497489,1.8527314828206256,3.0535492121214896
full,STC,,"STC(14,60,20)","{'stc_ema_short_period': 14, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,0.6315173211710376,0.5127791219966538,,-0.12337666198040576,0.21135491966981707,,,,,,,,,3.0,100.0,inf,0.18425091763784315,0.18425091763784315,,,,,2.5369127516778525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,2.002909261871766,-1.1573621541629224,2.0647125608392174,3.5897832459356662
full,KAMA,,"KAMA(25,2,74)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 74}",,0.3140098921662974,0.25977058304567313,,-0.12915706332630317,0.18364486785288364,,,,,,,,,8.0,62.5,4.033497332788432,0.03901599759545779,0.0830043504103965,0.0342979237627734,,,,6.76510067114094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.4973298589696051,2.022029541233229,1.3489788433609076,2.2173573437084952
full,SUPERTREND,,"SUPERTREND(ATR=4,Factor=2)","{'supertrend_atr_length': 4, 'supertrend_factor': 2}",,0.6674366568874543,0.540895800051856,,-0.08744590341164937,0.19979990522195767,,,,,,,,,4.0,75.0,226.9085997011444,0.14587457424185396,0.19536039747643144,0.0025828954618785146,,,,3.38255033557047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.9162711050813122,2.6990599208211807,2.2644579403632616,4.12311791010691
full,KALMAN,,"KALMAN(Q=4,R=120)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 120}",,0.2834546291436846,0.23495360343091343,,-0.22946204743617493,0.2246226248730528,,,,,,,,,22.0,40.909090909090914,2.0017790140431053,0.014107266379960131,0.0689076185198918,0.023831438947684875,,,,18.604026845637584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,0.8263270945917149,1.314979066885649,1.0511690290080862,1.6782485892018362
full,RSI,,RSI(51),{'rsi_timeperiod': 51},,-0.05265004540760943,-0.04470755286035544,,-0.19388037964366445,0.19335681314107556,,,,,,,,,5.0,20.0,0.5492782007468455,-0.010048067944210872,0.0612260677265165,0.027866601861892715,,,,4.228187919463087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,-0.017964988029291595,inf,-0.14040813967691637,-0.20556005330014038
full,ADX,,"ADX(DI=7,Smooth=63)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 63}",,0.529942028641465,0.43274235515115533,,-0.11013074045096916,0.19190724066723783,,,,,,,,,14.0,57.14285714285714,6.5034667169670515,0.03421042051986944,0.07074651300104548,0.014504369455031974,,,,11.838926174496644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,2.032024776210705,0.1591745771747822,1.9698162691564958,3.5750475143515015
full,DONCHIAN,,DONCHIAN(17),{'donchian_timeperiod': 17},,0.2442642801765568,0.20298909438585855,,-0.12337666198040598,0.1747722739834495,,,,,,,,,5.0,60.0,4.206348100407426,0.04907332227114083,0.10729728934176196,0.038262628334790875,,,,4.228187919463087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.6269096602828925,0.5366141445835892,1.1448439768614656,1.756306486777106
full,TRIX,,TRIX(5),{'trix_timeperiod': 5},,0.4657149921484804,0.38171261727971806,,-0.14289447877601047,0.23025941948318646,,,,,,,,,10.0,40.0,4.728491965428673,0.043870371151311496,0.1390915545968599,0.019610417812387423,,,,8.456375838926174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.052956785181549,2.139821764927379,1.5191320759403877,2.5035139419037433
full,VORTEX,,VORTEX(63),{'vortex_timeperiod': 63},,-0.06919279130110416,-0.05883314529265704,,-0.22929296543433042,0.16253018491196627,,,,,,,,,4.0,75.0,0.20986691638645236,-0.016937992642569157,0.005998524146363533,0.08574754300936722,,,,3.38255033557047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,0.6312115600476715,inf,-0.29223188955038487,-0.42219097672114037
full,ALMA,,"ALMA(8,84,0.16,5)","{'alma_fast_length': 8, 'alma_slow_length': 84, 'alma_offset': 16, 'alma_sigma': 5}",,0.07466554914974623,0.06278618517564838,,-0.2339105654448992,0.17379021771598216,,,,,,,,,4.0,75.0,12.162689408794185,0.01855828911409858,0.026961090132462354,0.006650113940992749,,,,3.38255033557047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oos,1.6729681862066046,inf,0.43677941269878956,0.658644293181218
